Country Name,Country Code,Series Name,Series Code,1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,296.435151551022,310.465935085896,340.41683161231,354.149251617083,346.112887271625,367.556609311203,303.055605342701,316.953927895311,301.159004220577,346.102950322606,373.766480007829,399.950076763934,415.493796981777,413.298934242221,441.998759593395,443.31419339174,451.573001074356,470.98678594916,546.726614478728,627.774247283919,714.861013495661,806.753280628799,1028.33477107667,998.522339019268,1101.96084002239,1357.56371913262,1458.10352686177,1443.87952939042,1449.6059123387,1573.88149211052,1605.60543355488,1732.56426178428,1981.6510498992,2005.86300452403,2099.59904810855,..
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,516.960993326026,474.859160471773,442.215467300766,481.781482255566,530.003245615281,585.076549951004,631.782837284761,681.938385611901,827.905305280584,912.203275079504,1026.39342043947,1137.41011823586,1063.71236524864,463.948169466852,671.098616110039,780.190200986579,748.257615698969,900.177575713531,1065.64853925461,1150.26131499565,1263.28732054575,1589.80148866142,1860.00276310682,2166.85416700025,2261.24722374577,3122.36281521649,3643.04393616102,3694.34894603237,3623.91158235134,3491.62479085767,3331.69512758628,3562.84575641971,3837.65173121117,3893.84642475571,4135.56926281554,..
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,3805.58265064987,4244.69101578579,2617.70064033503,2318.46441310853,2197.9562278351,2214.32749205514,..,..,1067.30753326284,1185.68630402961,1569.25529374222,1932.80498450661,1804.33667745938,1723.83536659068,1756.89666696426,1670.00946997849,1909.41227771353,1911.67879150172,2253.93613228235,2756.19874219366,3246.05102938326,3774.35784149991,4904.66625185167,5717.31446462719,5709.94798012865,6599.66093791004,7781.40611374433,7927.84690171722,6018.32447332471,5585.52675758303,4904.32687747976,5253.42490964182,5520.31047120905,5550.06095701484,..,..
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,3103.98559334499,2962.18722770436,3482.16759803903,3762.45148901532,3862.40450883208,10326.9216621259,..,..,..,..,..,..,..,..,..,..,..,..,..,1391.96348940291,1855.52200375202,2373.21478464391,3182.94798201412,4636.61097758271,3853.94093481185,4655.42499467885,6036.39624251303,6829.96395380594,7076.87717988865,6818.80462127833,4989.80307473071,4777.19761871776,5205.28825476591,5834.16621065352,5955.10901036816,..
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,6018.93510849085,8121.88618347657,9593.38822840575,10728.7036417733,11189.2007481392,14048.106278995,14104.078434538,15733.2038255105,14674.6144064986,15921.9747781127,19181.4006214183,20860.5969578977,22542.8107064848,24263.2448925871,26284.3420885132,26241.3646146973,28227.7274582263,32541.0985537978,41106.9251522143,47631.0106876269,50878.2236714274,54306.4293166897,61359.7412256744,61262.1004631517,52105.1524837739,48715.1769134801,51848.9096998104,48917.8976130459,51590.1885889392,55492.982562275,61995.4228025802,63197.0823976808,69822.3470849141,78621.2279310086,78660.9564629603,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,12681.4695573785,14038.3506494098,15990.788346752,18447.9971416014,20624.2767443915,20322.9461485526,21352.2160500672,24864.4362949409,29520.0322986677,35492.4355277896,37761.0360500591,42106.8011803733,54194.9864112231,70992.251711002,65031.3318703261,69766.5211886388,77351.9588821432,79149.2685517302,83366.066358181,92334.6463139171,85124.9249839193,82206.0089984701,83489.8170360741,89108.4281417659,..,..
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,6520.40203646137,7959.17988286587,9408.60228172807,11317.9103688716,11083.6773040494,12707.5417657745,13698.4642768285,14809.8328831457,14493.630502,16048.13422048,18103.6624985473,19324.6393805472,19652.6074326363,19415.985055634,19120.2506343504,21043.5749244436,20306.9322314601,18435.8947595468,18979.3234533445,19896.8177338849,20566.6454898642,21837.3784851969,24924.330953055,29567.8038794913,27715.6367947301,30693.5930646542,33669.246476486,32511.2378524925,36309.4688325612,37678.8897709163,35776.7951618068,37321.6240397313,40541.8620938968,41719.7254385703,43592.0835823234,..
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,7990.68656551182,11315.0151767923,14234.7286380474,15744.6612635428,16386.6622120866,20825.7842228307,21956.5297707332,23243.4745277206,18738.7638969132,19337.6308996383,20664.5522701724,23081.6046757702,21829.3458226222,22318.1373007109,21997.6243155313,20087.5919858794,20483.2159949974,22270.1441234282,27465.6752987224,31259.7164954309,32043.1403684119,33501.6581673044,37822.6652377427,40778.3427367209,37079.7586704546,36000.5201179254,38599.0622070322,35053.5262442572,35549.9746972954,35518.4152916749,30230.2263021296,30939.7142462298,32406.7203150134,34615.7568910987,33228.2366803707,..
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,899.256757502197,1168.09928423128,1383.76578179525,1602.19850623353,1832.75890915689,1897.68696278778,1668.98800985679,1434.71046249844,2175.45637300171,2159.84137192465,2580.73638616687,2879.65819301448,3241.2344066037,3359.00584094868,3362.20066383168,3384.69486090546,3437.66065752366,3609.20065058676,3480.51294954262,3733.80141171611,4103.59714414282,4331.30306028832,4623.75123778147,4928.11400843192,4335.18151194091,4704.05445468166,5111.471413428,5209.85193130013,4989.17139091154,4833.79031821405,4907.50371974316,4843.33847410864,5069.18383810726,5354.2368587703,5582.26377755211,..
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,11584.6493269017,17111.8537325384,20745.2520919399,25051.8543154389,24813.2993783357,25359.34702031,28925.0415756881,31464.549046228,35765.9140886748,39268.5668686204,43440.3678678967,38436.9263119118,35021.7190917159,31902.7670955137,36026.5560750168,38532.0408752935,33846.4656414342,32289.3505360726,34808.3909176613,37688.7223359406,37217.648727917,35433.988963743,35275.2284312667,39339.2975731826,40855.1756354596,44507.6763859172,48167.9972684965,48603.4766497749,40454.4474578903,38109.4121125573,34524.4698609337,38761.8181501925,38386.5111457057,39159.4235633952,40246.8801284164,..
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1721.9809713976,2122.96690974925,2157.10062652136,1927.5558535154,1241.69910106433,1166.61027609729,1155.23331417259,1335.28583235942,1334.23019229193,1414.33826957045,1466.04419293057,1463.88611150141,1494.50908540495,1600.39793131688,1619.53328970649,1651.62244254198,1720.35878939978,1802.0577752879,1876.26141001151,2044.96262332378,2183.39615727392,2513.03166802286,2735.38313986082,3455.76731820885,3559.69107848653,3736.64649385852,3852.75276709995,3909.90756873124,4043.7490382702,4130.87905539962,4164.10787635509,4176.58891025118,4234.40313273963,4312.18011672108,4405.48841230824,..
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,1647.46323090376,1512.4850664964,1515.10405895883,1433.46153431139,1320.32162249687,1288.23905213205,1350.3338662339,1445.56941418299,1468.701798334,1130.11359233563,1229.00095844501,1490.92708987166,1658.03078544636,2068.12411808473,2874.28829127649,3771.27895733845,5291.57565018652,6771.41479681885,8513.56464506814,7165.22317483703,9070.48825285747,11634.0019047654,12386.7000029472,13890.6317716835,12807.2606866152,10510.7718884149,7714.84184376024,9247.58133129626,9812.60140498928,9812.39037613835,..
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,308.648625067587,351.029489885455,372.779851249062,377.155505891192,361.15462926278,361.328188915652,332.418959817486,324.137403815012,220.069726813309,265.232256461517,325.778940846373,421.339270776481,445.877270251411,465.909800983488,414.679389813954,397.482658777519,395.329531783431,389.542710991101,429.787843737162,451.668715914539,511.61642223943,685.954532240082,825.666597622313,902.070025813736,905.131786128486,951.687961116879,971.63332904823,1136.87140571776,1210.38801408195,1315.80453537238,1336.88334885603,1410.52756809011,1572.33549593781,1707.98680529003,1816.5469164389,..
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,502.065270593851,489.818509996583,499.773053056607,621.981895755832,580.352584239411,549.855506598051,644.780834850725,638.498185627839,619.679125191543,715.17644270589,724.85658259478,843.001873059911,842.249736120844,801.104039683588,831.994625470232,796.888174759841,735.026294655946,826.945280073816,1015.72417177973,1131.14000453575,1214.55666670492,1168.44853098837,1374.45215276949,1428.12051619855,1311.99900201253,1516.81186907787,1735.01835782836,1788.50542068887,1715.76533141614,1642.76259749601,1542.5752495838,1584.80744578963,1640.50010436018,1698.25628626739,1655.07883905984,..
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2482.39995573606,2834.90384756925,3554.59520559057,4748.62960780671,5817.02918132136,6610.0365083067,7636.98242937015,8126.67038993422,8884.92831945455,10385.3361681219,12564.7781344586,13403.049586225,12398.4800276705,8281.69998157684,10672.4179334373,12256.9935679503,11561.2483689073,13165.0657360554,14672.8574703505,16496.1200942502,19402.5026259549,21743.4774514254,24086.4104391677,21350.427979823,19143.8516053025,23087.2256438476,25096.2638838239,25466.7605170594,27182.7343101936,29249.5752209742,28732.2310762599,29288.8704389833,31616.8434004683,33422.9442100836,31846.2182324258,..
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1087.76240120887,1490.36103250226,1413.53258703188,1638.10473921653,2086.53732547162,2147.46427105376,2237.12659780918,2685.98622183949,3254.82026926105,3209.69410857047,3286.55744309904,3741.87505207304,3596.80465465781,3891.26636343866,4080.33071724595,3603.02550073134,3780.00368867233,4045.61420880757,4419.91432698449,4417.5240622333,..
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,12356.9071402275,9771.09860943228,11535.2161867944,10169.0058612751,11617.1564228719,8794.63122894273,5419.59083079093,..,..,..,16932.1483001751,19358.3824351371,17748.8598001527,14166.1796037949,15435.178587149,18440.3785212446,16587.1776713403,17846.3260571477,22148.378150112,27011.7276502758,35591.0057787851,42781.3664951149,45782.2765557698,55494.9509906458,37561.67266643,38577.4982788212,48631.691300679,51979.1051680637,49388.1374119381,44062.3170375209,29869.5293908248,27653.0667677649,29759.4364865575,33994.3819171507,32000.4484691578,..
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,609.172891237019,575.643974470034,513.035943659476,449.065790188734,372.307810016831,364.226497350785,394.860121460514,376.4296132611,345.138131648451,258.049228785755,279.619569260939,308.409611591149,321.727033227846,380.506432394744,433.234976590867,476.552129968975,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848,1282.43716202467,1279.76978265986,1121.08283510739,1120.66651300848,1242.76964282023,1308.14016549619,1309.39299165512,..
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,641.738631479383,468.305038654449,278.393227986057,148.965288171436,172.523209033872,203.255969785383,234.764231092101,250.604218340998,287.394967267934,325.941061229165,363.879601876172,378.428147214229,345.921364772508,248.839043082255,277.809841506528,325.186998225846,326.94190759036,320.061517921728,362.821413486106,417.928504195201,475.610713513113,590.63270735226,710.344815049449,900.323671821273,948.653932285177,1140.59920478703,1378.36136494331,1581.39540349425,1825.66511330676,1998.33521471699,2134.71179567796,2308.80048220079,2423.8462031921,2542.4865281792,2534.89827991125,..
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,2328.22753808855,2429.21247817783,2680.64464314743,2970.5863505849,3148.07154346121,3357.58643573855,3573.30272898806,4131.80000191364,5135.3529249599,6363.7233869209,7575.18339323919,9699.72166234066,14091.0476501135,16422.1119788425,12288.2138312435,11383.5224134721,13895.1625650739,13926.3473076523,15120.7818885797,15713.536972819,13774.6052739114,14315.7928949778,15682.2214493267,17858.2799784486,17828.8946571856,..
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,1234.24253137995,996.903906819888,1012.64388071035,1605.36860742889,1899.65162772638,2446.52995358809,2820.48784477723,3321.29632536572,3791.60551678699,4305.64294610046,4669.577802617,4640.37946051769,4491.63725889302,4422.38707627011,4579.45959271967,4576.39074592193,4630.78957180601,4575.10551159354,4626.85980796531,5207.79600017537,6111.33241147951,7354.95360478492,7761.6461905722,7674.83535037848,7950.69537825963,7931.08047584526,7686.25602996455,7644.54865718212,7629.89111711952,7801.17865807555,8024.80327081387,7583.69472170648,..
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,176.018253052927,204.177833018691,252.30291059241,288.406090314697,297.261422515935,350.06083916752,404.197089862276,466.274440448059,458.553558527452,471.841791435925,527.699837938563,489.131819298193,507.100465561661,464.806392518724,451.927157929932,436.488351988266,405.605313664166,382.190173495711,573.653767611567,753.380786823367,842.813053188004,904.603402216593,863.779631511433,884.962674751359,890.99638326859,1137.27570035638,1308.6900692942,1253.69620403793,1193.71325496081,1223.33303363988,1152.13982883937,1043.56979064916,1150.07917350089,1221.88376322756,1118.13128380194,..
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,306.832894733147,306.710355401471,306.473736986024,243.089340532418,286.064998942803,294.893036795442,336.11567425435,396.601761281558,478.399937913334,470.947619596855,513.445698620224,596.897081053795,657.936256349955,721.930055405248,721.182794835652,710.383857717515,714.623392230031,698.70176435511,677.322178545363,621.892953622715,..
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,6514.32150398511,7040.7809418662,7284.93438247872,6447.14463788716,5892.61761195035,5161.68334189342,5536.86826452386,5998.16161039528,5243.59048141382,6819.03311397953,7142.77445181509,6266.49097233061,3703.04830816852,4673.14391286115,5800.59796851498,8163.01077781973,9336.35666999496,11300.1913436773,14382.5762948433,10275.266564444,12064.7806924218,5554.1791642315,13025.2813934413,10363.7894894551,6466.91027014384,4337.91913919348,4035.1943155047,5756.69844996569,7877.12225061884,7685.94926653003,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,19388.7054955979,28279.8783556161,37821.7245981781,41301.0654846444,39368.7270879983,49375.3252826544,50898.591251936,55195.679262985,55816.6636788553,64028.0755827749,78641.8845644053,79878.5648981493,72208.9346743391,76745.4223290707,81297.143491122,74853.938729354,74267.4864926848,79359.8046734863,89851.9771623056,100265.955125015,105414.442020548,114390.59973152,130655.636959737,143255.981619193,126082.492630969,141200.380010278,158156.599825792,149010.224898665,173058.317372602,178845.631017897,167290.939983907,165629.190482925,173356.051288416,181402.83002981,..,..
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,2167.79258211454,2327.43485695499,2830.27807089131,3166.66653264509,3113.17906019859,3293.22997867086,3525.79363185461,4141.59270180102,5499.42898911387,6700.32719189382,7854.76527867855,9230.70798102521,12285.4470537014,14944.996652175,11820.7761591359,11990.6630177633,14392.5342563325,14373.060522928,15726.626829911,16564.9565494076,14258.2293345128,14998.1250595137,16885.4073948373,19176.1765182085,19601.8908343885,..
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,12921.9584210817,18789.6573210711,23234.5651218036,26108.3445511515,27556.3641315431,34645.1432443401,37007.4375258512,40965.7430382741,41479.0883778479,45481.8910050375,52831.2523660674,52571.9349918208,47042.3471077882,47584.4643916109,51654.4027951819,48735.995492187,48179.4208526047,52930.6411522641,65445.8850307407,75716.3510789884,80289.696409954,89739.7116961301,106018.492790674,114293.84332087,103198.669312625,104965.306078267,115761.507705096,106749.013622989,113625.13289956,118823.648368575,101376.496574339,104278.390971905,107627.151006695,116654.26106674,114704.594170863,..
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,4757.71799275004,5133.76974056456,6299.06863670173,7074.26634810489,8063.07626343327,9368.36863824419,10562.3381041305,13466.3827537919,15195.971383801,16585.1705199632,18147.3362428736,18106.3257178294,17967.4320297601,16460.2146236333,15513.4690077038,15710.0869270706,15552.9503784141,16315.3636307149,17808.9015073297,22446.33636543,25043.0189453563,29950.7731064328,36352.9184556869,40597.5574823323,40796.9618339517,52253.1553117325,66644.3853449773,76291.8474900231,89287.4540184115,93777.1067959425,75340.9869811152,74061.0860345658,81516.6749248075,87208.535912643,84096.3963112065,..
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,377.856589078261,420.00960178537,301.744439325882,291.210914259367,281.811581515776,338.948121795874,272.524690864168,301.997035702953,320.564217731491,269.560732533358,284.822792066456,354.741560702408,297.115184025681,297.253671772121,279.921341530714,293.607157402594,334.441638283939,319.216473953508,368.797194249768,284.48764641853,319.537440228976,338.751126492786,438.655290070344,536.351459479855,467.539754891148,471.959197029823,531.265571840383,518.15295430212,541.066199955123,530.861345678745,467.235399432808,475.955417183065,515.29272487784,527.501326141803,523.359064460847,..
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,155.655784008284,154.395311664904,145.322799488851,159.77466566626,175.219323094243,199.986342315353,229.527538999227,185.785886618115,213.240613073483,121.264127633342,141.954390617113,227.584770203676,259.450494129967,165.895393540989,163.614246758604,156.385718599912,150.148955764119,298.433384945159,267.399056501788,282.567084599486,289.555168920514,308.16347571141,332.259144361638,387.605975305468,438.212042916878,478.668589704525,534.951264721663,391.561832360636,348.430269640572,371.269749625713,380.597033140938,315.777326372575,356.717573153369,381.258987601084,411.552340423602,..
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000.14790090684,1728.68534385348,1947.80871003652,2072.07829480022,2216.25044584351,2441.74199054895,2653.52674224908,3113.64633254193,3433.16331604191,3728.11197385963,4329.70736419882,4798.6131398692,4637.86501599615,3263.33385007244,3492.66935427227,4043.66205143391,3913.42872623909,4165.72610363859,4461.84768676805,4952.2129750437,5587.02564962339,6209.12450825631,7243.45598744703,8474.58682876228,7292.49444727908,9040.56625117172,10399.372753345,10817.4428742856,10970.1232849014,11319.0797572756,9955.24370828938,9817.73845699838,10259.1817806895,11377.4550023015,11414.2069765208,..
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,670.87127883983,723.016436545153,695.810333930411,803.729906141568,875.411751097356,963.841785800205,1064.05757834755,1205.65195251928,1328.60675722168,1431.62334098536,1569.96350410706,1737.70011132066,1926.2422297395,2011.86939196912,2154.22884618657,2234.57986558466,3039.33462296316,3049.19761647393,3475.98330493454,3941.43113584887,3639.9665762434,4809.96311494807,5574.45187632955,6614.15914742089,6636.41241602952,7076.66242320238,7291.42764039704,7265.61365556669,7928.45736514824,8499.36575571782,9033.43986680388,9209.24472691509,9577.62519371477,10276.9328152389,10626.513402239,..
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,177.759916329217,232.892608455775,259.311949059696,265.439013877581,262.967850392529,317.389306906928,315.456317277403,319.838029708742,310.138251539989,223.018023022011,282.341255036895,282.633000795618,267.18915875462,281.872630907954,323.168638837574,269.871137691703,307.436920532829,334.836520639048,392.524758957184,440.168441800791,489.021068995931,523.038603102408,596.690188823963,694.277650085098,698.898921861432,710.274202175837,837.603440597371,778.619285773713,805.032838240856,848.274053713997,751.474788898858,780.718598502648,830.018367429228,894.802186858006,879.008010446655,..
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,3322.4212829917,4194.65393924832,5083.6691392063,5814.36477130523,6040.60986225945,7191.92360259617,7558.27738257485,8220.2455176794,7296.31014355389,8000.51800452232,9857.48066767838,10062.7336815598,9909.89462187777,10409.3085709243,10633.6034524364,10432.328062168,10402.2333313615,11289.8897447166,13669.4972171661,15197.056610121,15888.1724565995,16723.8842735356,19485.8711529324,22205.3567709304,21083.2770528363,21799.1743893474,23155.5547679706,22527.636864634,24771.0766800739,26754.2685892123,24921.6035735846,25617.8269140977,28091.8616473935,30437.2215058962,29820.6032474099,..
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1144.67951895234,1392.38019447415,1493.44367249188,1603.52063153597,1588.78219118289,1660.12988936134,1704.54921080902,1849.18265813788,1995.96636631816,2152.16568754356,2382.82101591454,2193.77436526626,2194.36273538157,2229.71244737469,2267.34426749698,2272.72279471164,2388.54964801058,2515.52797403093,2458.0683178689,2456.24495190543,2568.36114227804,2608.60544766618,2745.438975219,2726.09748282123,2698.17955555556,2876.994996984,3083.83187985353,3224.33838179029,3296.69816291405,3230.02326028787,3213.83728825363,3473.77500649519,3666.69537359193,3788.16359372058,..,..
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,567.250735278351,648.546205480406,715.337662614198,732.971231872042,731.948005021997,740.736535389412,1021.92691927828,1010.10303067717,840.265509769511,862.275751981844,904.090723533681,898.512783261492,851.426927028888,814.170661445182,775.271711426511,676.567658401327,646.116310979754,639.667122369694,717.90037013724,803.777642111225,970.843644819879,1288.14429739368,1351.45684195751,1558.88974344874,1392.46414374343,1610.92390847611,1879.77142715638,1815.21942921145,1892.09548717758,1677.10816613189,1524.07288252212,1536.85414964338,1578.11417355949,1600.87646860561,1679.44487300408,..
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1054.47483497012,1422.55655164592,1815.35140483779,2046.04799825634,2075.53816831518,2506.17931226708,2669.32770040611,2973.20697742439,2973.79782099643,3197.33102367957,3599.55520192961,3899.43519244996,3646.63062599001,3593.23408089547,3695.93490909434,3929.07549503364,3856.62522686864,4018.94889731864,4793.71817900161,5388.06578367365,5282.90602155635,5695.96932704928,6574.65433811493,8030.06300537304,7318.12640972422,8000.37643182154,9197.02697152061,9291.22761861899,9637.00265000958,10153.9382184867,9260.44730250635,9681.61856689674,10484.9083620411,11208.3438184474,11099.2402835688,..
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2569.23974731455,1733.91314982481,1862.88620439437,2247.98149701867,2687.91481236523,3112.26870598472,3661.94787936145,4170.62328677871,5650.02628596643,5854.41785748186,3928.22392568469,4412.11634488536,5289.16798819206,5481.18149744964,6157.19247526556,7157.81449985734,7544.56864813643,7593.13779293625,7075.36964299974,7484.48654193029,8277.67125149603,9068.29438701235,9642.68060504911,10016.5713043884,8002.97210649807,9271.39823324639,10203.4208543113,10241.7279153745,10725.1833166036,10928.9168262489,9616.64500568952,8744.51577183222,9287.84973619382,9686.51378326598,9946.03382879198,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1276.49166714066,1296.96929283499,1355.65581344784,1437.42624153439,1528.54072128015,1682.69717525564,1756.60081468404,1909.25275465525,1909.83683863058,2060.60969598899,2017.47306616446,1904.7409660767,2022.70719355316,2042.47965782466,2171.95024301223,2248.42917525869,2265.88059422592,2295.88965491436,2253.09261430246,2358.28001771429,2406.18291560296,2458.61131323963,2541.40888326589,2721.87035688274,2885.44567636113,3009.19864668922,3131.38671463839,2994.67930442007,2971.45729017367,2906.37678497635,3014.70035839042,3289.70114571277,3568.291015625,..,..
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,593.766138282668,575.319575954883,657.491190271709,578.909766272913,399.620770265718,440.672030653269,507.557658390849,570.972645432751,682.525508823377,897.449958810326,1034.70705816743,1183.37921117185,1531.68547618214,2111.20149504197,1899.01011658378,2437.52997842423,2942.25594861529,3045.73987422417,3322.0384362615,3328.80144892125,2732.45711293733,2880.43928129296,3509.69345025814,4233.74343674119,4503.51698538847,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,37557.2654176462,52174.8420590819,63051.8237539959,68448.2762695477,68592.9654053179,84289.5595438943,83738.3545522903,91647.9826472252,85399.05868041,89380.5747753119,101910.108579759,101237.257655624,90798.6643539378,92995.906360419,91257.6720156104,82367.9912769359,83734.779981858,90501.3418042666,108627.305660202,123519.805970149,124193.605575991,134044.701161335,169961.383945783,185721.794154104,154762.199426852,150725.194124207,169020.88783177,157515.899069445,177664.115616089,189422.21876884,166011.50913116,170028.655717864,167517.059727856,185829.017960407,..,..
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1137.69035387727,1465.44766087641,1485.53889553366,1533.44430540369,1670.69052891368,1172.4430658221,1072.63631881436,587.303231720938,339.522087073079,405.974837837789,631.920090007225,580.910844127533,505.594473873314,477.334734061521,444.995145107339,474.216896516578,524.055307892296,571.592639528766,646.193256289382,797.978685268444,998.831364810828,1334.21168135831,1632.72695225898,2136.56321364601,1714.36054504148,2643.29291416763,3757.5586328813,4351.88692005651,4366.07590145025,4158.52571473091,3918.57917389553,3660.15074616061,3669.4175404033,4134.98719823511,4339.84327925027,..
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1627.07263304394,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.31859841187,7329.02606278467,6586.45675645441,7186.81926242698,7378.04440441034,6514.56918801822,7028.66345418521,7784.08791153906,8846.05652531746,8908.93479246767,..
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,660.946706628437,840.011360113511,920.591567276249,1066.33025348391,1071.17734317374,1206.01183797183,1266.84944101357,1299.4216785914,1199.31937659796,1326.94130374274,1432.31015105914,1561.12944124979,1396.76991663924,1472.3856198282,1447.96873930543,1334.94305104384,1339.29357716301,1416.48815826199,1725.45803790064,1952.90183022604,2018.02574307829,2196.01218967016,2499.25993757187,2890.36008322739,2866.92419864666,2839.92516805933,3046.94913644957,2912.65827494029,3121.68117550498,3171.69919227376,2875.25798516781,2896.72000268117,3036.32525487301,3222.20063433213,3204.09500313298,..
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,272.613846127542,187.499993121721,186.2386461593,183.445249770056,183.648985406082,241.647433333043,283.514075806031,313.066104820758,346.575208051121,319.359584782134,296.268341877358,302.545104711289,326.075140257609,383.270164150229,416.809864860393,435.334021996232,482.198630393847,563.649634288657,520.402813451193,471.904202965834,594.586466669704,657.645337819668,664.078211827767,673.969955508106,589.859028149831,428.926487995524,461.415094120589,503.318727177274,503.570772675202,..
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,190.606231910312,137.16832669199,142.082265230195,217.390418948114,217.594282612061,244.88234994012,294.163181308112,406.728689152252,638.149059869843,734.44600674882,979.051630004942,1176.24245336109,1165.79432896131,1162.33144011893,1251.82076450814,1287.43048657119,1266.54633814868,1291.54241301307,1418.17762347196,1407.81314341043,..
